_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
674b347686fa6e365fe5461f,,59.29,89.86,59.29,67.14,123;0;0;0,words,25,-1,2,24.89,0,16.65,false,false,english,none,normal,false,false,false,,1732981878000
674b344886fa6e365fe54413,,64.19,91.78,64.19,60.77,131;0;0;0,words,25,-1,10,24.49,0,39.42,false,false,english,none,normal,false,false,false,,1732981832000
674b33a586fa6e365fe53cf1,,55.28,91.03,55.28,53.94,140;0;0;0,words,25,-1,6,30.39,0,41.43,false,false,english,none,normal,false,false,false,,1732981669000
674b335786fa6e365fe5399c,,55.82,88.81,55.82,57.42,124;0;0;0,words,25,-1,2,26.66,0,10.07,false,false,english,none,normal,false,false,false,,1732981591000
674a409e86fa6e365fdd0f42,,50.36,86.09,50.36,61.33,128;0;0;0,words,25,-1,0,30.5,0,0,false,false,english,none,normal,false,false,false,,1732919454000
674a407d86fa6e365fdd0e49,,62.66,95.28,62.66,62.82,121;0;0;0,words,25,-1,13,23.17,0,101.63,false,false,english,none,normal,false,false,false,,1732919421000
674a3fdf86fa6e365fdd0a80,,59.36,92.09,59.36,57.79,128;0;0;0,words,25,-1,13,25.88,0,66.92,false,false,english,none,normal,false,false,false,,1732919262000
674a3f6786fa6e365fdd0752,,56.38,88.68,56.38,64.71,139;0;0;0,words,25,-1,1,29.58,0,1.21,false,false,english,none,normal,false,false,false,,1732919143000
674a3f4686fa6e365fdd0655,,61.67,93.33,61.67,73.81,124;0;0;0,words,25,-1,33,24.13,0,153.02,false,false,english,none,normal,false,false,false,,1732919110000
674a3e6286fa6e365fdd001d,,72.71,98.55,72.71,66.67,134;0;0;0,words,25,-1,8,22.12,0,40.72,false,false,english,none,normal,false,false,false,,1732918882000
674a3de486fa6e365fdcfcfb,,61.53,90.71,61.53,70.12,125;0;0;0,words,25,-1,18,24.38,0,115.92,false,false,english,none,normal,false,false,false,,1732918756000
674a3d3d86fa6e365fdcf85c,,67.47,95.74,67.47,61.77,133;0;0;0,words,25,-1,5,23.66,0,28.38,false,false,english,none,normal,false,false,false,,1732918589000
674a3cdb86fa6e365fdcf599,,56.25,89.36,56.25,57.21,126;0;0;0,words,25,-1,1,26.88,0,13.5,false,false,english,none,normal,false,false,false,,1732918491000
6749e41086fa6e365fd98744,,55.2,90.44,55.2,59.55,123;0;0;0,words,25,-1,4,26.74,0,38.46,false,false,english,none,normal,false,false,false,,1732895760000
6749e36186fa6e365fd97e8a,,52.83,85.23,52.83,61.1,126;0;0;0,words,25,-1,14,28.62,0,40.55,false,false,english,none,normal,false,false,false,,1732895585000
6749e30586fa6e365fd97992,,66.95,94.7,66.95,67.02,124;0;0;0,words,25,-1,15,22.22,0,82.15,false,false,english,none,normal,false,false,false,,1732895493000
6749e28a86fa6e365fd97377,,69.74,94.31,69.74,73.27,116;0;0;0,words,25,-1,7,19.96,0,37.84,false,false,english,none,normal,false,false,false,,1732895370000
6749e23886fa6e365fd96fb3,,25.99,85.92,26.21,46.55,118;0;0;3,words,25,-1,0,54.48,0,0,false,false,english,none,normal,false,false,false,,1732895288000
6749e1f786fa6e365fd96c8b,,23.49,88.41,23.49,38.67,121;0;0;0,words,25,-1,6,61.81,3,66.75,false,false,english,none,normal,false,false,false,,1732895223000
6749e11a86fa6e365fd961fe,,55.39,89.21,55.39,63.03,123;0;0;0,words,25,-1,7,26.65,0,24.52,false,false,english,none,normal,false,false,false,,1732895002000
6749e0dd86fa6e365fd95ee4,,68.24,95.56,68.24,71.45,127;0;0;0,words,25,-1,3,22.33,0,31.37,false,false,english,none,normal,false,false,false,,1732894941000
6749e06486fa6e365fd958f1,,52.85,89.47,52.85,58.82,119;0;0;0,words,25,-1,0,27.02,0,0,false,false,english,none,normal,false,false,false,,1732894820000
6749e04886fa6e365fd95757,,58.52,93.06,58.52,67.75,131;0;0;0,words,25,-1,15,26.86,0,79.38,false,false,english,none,normal,false,false,false,,1732894792000
6749dfcd86fa6e365fd9512d,,53.8,86.99,53.8,60.47,126;0;0;0,words,25,-1,2,28.1,0,8.79,false,false,english,none,normal,false,false,false,,1732894669000
6749dfa286fa6e365fd94efe,,53.8,87.01,53.8,61.8,132;0;0;0,words,25,-1,9,29.44,0,48.31,false,false,english,none,normal,false,false,false,,1732894626000
6747799186fa6e365fc12851,,59.45,92.47,59.45,58.91,134;0;0;0,words,25,-1,0,27.05,0,0,false,false,english,none,normal,false,false,false,,1732737425000
6747797486fa6e365fc12706,,68.34,95.68,68.34,69.29,133;0;0;0,words,25,-1,4,23.35,0,24.37,false,false,english,none,normal,false,false,false,,1732737396000
6747785e86fa6e365fc11b07,,58.48,91.33,58.48,58.39,135;0;0;0,words,25,-1,4,27.7,0,24.57,false,false,english,none,normal,false,false,false,,1732737118000
6747782486fa6e365fc118a6,,63.43,94.33,63.43,71.45,133;0;0;0,words,25,-1,6,25.16,0,49.18,false,false,english,none,normal,false,false,false,,1732737060000
674777d286fa6e365fc11541,,51.03,88.75,51.03,58.74,138;0;0;0,words,25,-1,3,32.45,0,19.42,false,false,english,none,normal,false,false,false,,1732736978000
6747779386fa6e365fc1128c,,66.55,94.7,66.55,71.29,124;0;0;0,words,25,-1,0,22.36,0,0,false,false,english,none,normal,false,false,false,,1732736915000
6747777b86fa6e365fc111a7,,53.91,89.86,55.98,64.9,130;1;0;0,words,25,-1,5,28.94,0,37.35,false,false,english,none,normal,false,false,false,,1732736891000
6747773286fa6e365fc10e71,,59.2,88.06,59.2,65.98,118;0;0;0,words,25,-1,0,23.92,0,0,false,false,english,none,normal,false,false,false,,1732736818000
674776f986fa6e365fc10beb,,65.7,96.24,65.7,75.58,128;0;0;0,words,25,-1,2,23.38,0,6.36,false,false,english,none,normal,false,false,false,,1732736761000
6743643286fa6e365f924cf9,,62.55,92.9,62.55,65.03,142;0;0;0,words,25,-1,1,27.24,0,1.37,false,false,english,none,normal,false,false,false,,1732469810000
6743641386fa6e365f924b71,,56.23,92.36,56.23,57.89,133;0;0;0,words,25,-1,1,28.38,0,4.29,false,false,english,none,normal,false,false,false,,1732469779000
674363f086fa6e365f9249b8,,54.73,91.97,54.73,59.01,123;0;0;0,words,25,-1,8,26.97,0,79.9,false,false,english,none,normal,false,false,false,,1732469744000
6741d9e786fa6e365f83d091,,61.37,93.33,61.37,67.3,125;0;0;0,words,25,-1,0,24.44,0,0,false,false,english,none,normal,false,false,false,,1732368871000
6741d9cd86fa6e365f83cf62,,60.36,93.48,60.36,67.84,129;0;0;0,words,25,-1,0,25.65,0,0,false,false,english,none,normal,false,false,false,,1732368845000
6741d9b286fa6e365f83ce1e,,55.99,90.06,55.99,68.33,143;0;0;0,words,25,-1,4,30.65,0,16.96,false,false,english,none,normal,false,false,false,,1732368818000
6741d97c86fa6e365f83cbc7,,62.13,96.15,62.13,68.29,125;0;0;0,words,25,-1,6,24.14,0,60.53,false,false,english,none,normal,false,false,false,,1732368764000
6741d91886fa6e365f83c77e,,64.35,97.06,64.35,75.86,132;0;0;0,words,25,-1,1,24.61,0,0.79,false,false,english,none,normal,false,false,false,,1732368664000
6741d8fb86fa6e365f83c635,,53.59,90.21,53.59,53.77,123;0;0;0,words,25,-1,0,27.54,0,0,false,false,english,none,normal,false,false,false,,1732368635000
6741d8de86fa6e365f83c4f2,,55.13,88.89,55.13,60.58,128;0;0;0,words,25,-1,0,27.86,0,0,false,false,english,none,normal,false,false,false,,1732368606000
6740c0da72e2e364f41fbcee,,55.02,90.34,55.02,48.93,129;0;0;0,words,25,-1,2,28.13,0,4.3,false,false,english,none,normal,false,false,false,,1732296922000
6740c0b372e2e364f41fba48,,54.19,92.57,54.19,54.48,266;0;0;0,words,50,-1,1,58.91,0,13.08,false,false,english,none,normal,false,false,false,,1732296883000
673df14872e2e364f4fbd6e3,,49.01,87.37,49.99,64.32,249;1;0;0,words,50,-1,0,60.97,0,0,false,false,english,none,normal,false,false,false,,1732112712000
673df0ff72e2e364f4fbd165,,51.38,90.03,51.38,60.85,274;0;0;0,words,50,-1,4,64,1,51.78,false,false,english,none,normal,false,false,false,,1732112639000
673df08272e2e364f4fbc840,,51.14,89.37,51.14,66.95,262;0;0;0,words,50,-1,0,61.48,0,0,false,false,english,none,normal,false,false,false,,1732112514000
673df02e72e2e364f4fbc266,true,55.06,90.33,55.06,63.57,267;0;0;0,words,50,-1,5,58.19,0,95.81,false,false,english,none,normal,false,false,false,,1732112430000
673def8372e2e364f4fbb5ab,true,46.57,86.43,46.57,55.7,520;0;0;0,words,100,-1,4,134,1,8.64,false,false,english,none,normal,false,false,false,,1732112259000
673deee072e2e364f4fba9d4,,52.92,86.67,52.92,56.49,116;0;0;0,words,25,-1,28,26.3,0,176.13,false,false,english,none,normal,false,false,false,,1732112096000
673dedeb72e2e364f4fb988e,,66.91,95.56,66.91,66.6,128;0;0;0,words,25,-1,1,22.96,0,2.34,false,false,english,none,normal,false,false,false,,1732111851000
673dedd072e2e364f4fb9689,,55.86,91.73,55.86,57.3,120;0;0;0,words,25,-1,4,25.78,0,64.45,false,false,english,none,normal,false,false,false,,1732111824000
673ded6e72e2e364f4fb8f83,,63.49,94.62,63.49,63.12,123;0;0;0,words,25,-1,4,23.25,0,14.55,false,false,english,none,normal,false,false,false,,1732111726000
673decdf72e2e364f4fb8562,,55.74,92.81,58.2,62.69,136;2;0;0,words,25,-1,2,29.28,0,10.02,false,false,english,none,normal,false,false,false,,1732111583000
673decac72e2e364f4fb81e6,,63.61,94.29,63.61,71.49,131;0;0;0,words,25,-1,7,24.71,0,91.66,false,false,english,none,normal,false,false,false,,1732111532000
673cb8af72e2e364f4ecac36,,61.55,91.39,61.55,57.9,132;0;0;0,words,25,-1,3,25.73,0,13.31,false,false,english,none,normal,false,false,false,,1732032687000
673cb87672e2e364f4eca7d0,,64.82,92.14,64.82,67.27,128;0;0;0,words,25,-1,17,23.69,0,109.25,false,false,english,none,normal,false,false,false,,1732032630000
673cb7d872e2e364f4ec9b40,,49.64,85.63,49.64,59.21,140;0;0;0,words,25,-1,0,33.84,0,0,false,false,english,none,normal,false,false,false,,1732032472000
673cb7b472e2e364f4ec9890,,55.05,88.08,55.05,60.33,132;0;0;0,words,25,-1,1,28.77,0,4.21,false,false,english,none,normal,false,false,false,,1732032436000
673cb79072e2e364f4ec95e0,,63.87,93.85,63.87,59.38,120;0;0;0,words,25,-1,5,22.55,0,17.43,false,false,english,none,normal,false,false,false,,1732032400000
673cb74772e2e364f4ec9024,,61.39,95.24,61.39,61.51,135;0;0;0,words,25,-1,1,26.39,0,1.23,false,false,english,none,normal,false,false,false,,1732032327000
673cb72972e2e364f4ec8dd2,,53.86,88.19,56.53,64.19,121;0;0;1,words,25,-1,4,26.96,0,23.45,false,false,english,none,normal,false,false,false,,1732032297000
673cb6f172e2e364f4ec8927,,61.43,94.2,61.43,67.05,130;0;0;0,words,25,-1,2,25.4,0,6.8,false,false,english,none,normal,false,false,false,,1732032241000
673cb6c872e2e364f4ec85dd,,52.93,86.3,53.36,48.49,123;0;0;3,words,25,-1,1,27.89,0,1.89,false,false,english,none,normal,false,false,false,,1732032200000
673b35d6cb87917df29ba297,,55.39,89.66,55.39,58.97,127;0;0;0,words,25,-1,4,27.52,0,10.9,false,false,english,none,normal,false,false,false,,1731933654000
673b35a9cb87917df29b9ffe,,63.21,93.66,63.21,64.88,131;0;0;0,words,25,-1,6,24.87,0,75.68,false,false,english,none,normal,false,false,false,,1731933609000
673b3521cb87917df29b98dc,,60.63,93.01,60.63,58.98,132;0;0;0,words,25,-1,3,26.13,0,22.4,false,false,english,none,normal,false,false,false,,1731933473000
673b34e5cb87917df29b958c,,57.07,91.5,57.07,58.79,139;0;0;0,words,25,-1,1,29.23,0,1.74,false,false,english,none,normal,false,false,false,,1731933413000
673b34c3cb87917df29b93c2,,58.67,92.41,58.67,63.72,132;0;0;0,words,25,-1,1,27,1,4.89,false,false,english,none,normal,false,false,false,,1731933379000
673b348fcb87917df29b90fd,,61.57,95.92,61.57,60.38,141;0;0;0,words,25,-1,2,27.48,0,34.92,false,false,english,none,normal,false,false,false,,1731933327000
6739e35acb87917df28dd914,,55.2,87.74,57.26,72.59,134;3;1;0,words,25,-1,1,29.13,0,7.91,false,false,english,none,normal,false,false,false,,1731847002000
6739e333cb87917df28dd758,,58.59,93.33,58.59,64.7,140;0;0;0,words,25,-1,0,28.67,0,0,false,false,english,none,normal,false,false,false,,1731846963000
6739e314cb87917df28dd613,,56.15,91.45,56.15,61.04,135;0;0;0,words,25,-1,3,28.85,0,21.46,false,false,english,none,normal,false,false,false,,1731846932000
6739e2d7cb87917df28dd391,,53.2,90.65,53.2,62.3,126;0;0;0,words,25,-1,11,28.42,0,85.23,false,false,english,none,normal,false,false,false,,1731846871000
6739e23fcb87917df28dcd50,,58.24,91.3,58.24,65.05,125;0;0;0,words,25,-1,4,25.75,0,15.27,false,false,english,none,normal,false,false,false,,1731846719000
6739e1ddcb87917df28dc934,,55.04,90.78,57.24,58.41,125;1;0;0,words,25,-1,6,27.25,0,43.57,false,false,english,none,normal,false,false,false,,1731846621000
6739e190cb87917df28dc5e6,,56.54,91.33,56.54,68.29,135;0;0;0,words,25,-1,2,28.65,0,26.84,false,false,english,none,normal,false,false,false,,1731846544000
6739e155cb87917df28dc39b,,55.61,90.91,55.61,57.78,130;0;0;0,words,25,-1,1,28.05,0,3.25,false,false,english,none,normal,false,false,false,,1731846485000
6739e133cb87917df28dc232,,53.82,88.67,53.82,56.79,129;0;0;0,words,25,-1,4,28.76,0,35.73,false,false,english,none,normal,false,false,false,,1731846451000
6739e0e9cb87917df28dbf00,,55.84,93.29,55.84,67.76,138;0;0;0,words,25,-1,0,29.66,0,0,false,false,english,none,normal,false,false,false,,1731846377000
6739e0cbcb87917df28dbdb9,,62.03,93.66,62.03,71.78,133;0;0;0,words,25,-1,5,25.73,0,26.14,false,false,english,none,normal,false,false,false,,1731846347000
6739e085cb87917df28dbae2,,62.84,95,62.84,64.67,133;0;0;0,words,25,-1,3,25.4,0,30.7,false,false,english,none,normal,false,false,false,,1731846277000
6739e046cb87917df28db831,,52.36,88.08,52.36,59.15,128;0;0;0,words,25,-1,0,29.34,0,0,false,false,english,none,normal,false,false,false,,1731846214000
6739e025cb87917df28db6eb,,50.85,90.48,50.85,61.56,127;0;0;0,words,25,-1,1,29.97,0,2.35,false,false,english,none,normal,false,false,false,,1731846181000
6739dffacb87917df28db52d,,53.34,89.19,53.34,52.41,131;0;0;0,words,25,-1,0,29.47,0,0,false,false,english,none,normal,false,false,false,,1731846138000
673862fecb87917df27fe6c2,,54.83,90.85,54.83,61.19,139;0;0;0,words,25,-1,5,30.42,0,42.49,false,false,english,none,normal,false,false,false,,1731748606000
673862a0cb87917df27fe354,,53.51,88.49,53.51,61.77,121;0;0;0,words,25,-1,1,27.14,0,12.69,false,false,english,none,normal,false,false,false,,1731748512000
67386274cb87917df27fe1d1,,59.28,92.41,59.28,60.36,134;0;0;0,words,25,-1,1,27.13,0,21.37,false,false,english,none,normal,false,false,false,,1731748468000
673861aacb87917df27fdabd,,59.02,93.1,59.02,70.33,135;0;0;0,words,25,-1,6,27.45,0,35.06,false,false,english,none,normal,false,false,false,,1731748266000
67386159cb87917df27fd7af,,57.13,92.57,57.13,62.99,132;0;0;0,words,25,-1,10,27.73,0,63.33,false,false,english,none,normal,false,false,false,,1731748185000
67386054cb87917df27fce5b,,56.84,91.33,56.84,63.46,132;0;0;0,words,25,-1,1,27.87,0,21.08,false,false,english,none,normal,false,false,false,,1731747924000
6738601fcb87917df27fcc74,,48.27,89.47,48.27,64.39,135;0;0;0,words,25,-1,7,33.56,0,63.99,false,false,english,none,normal,false,false,false,,1731747871000
67385fb2cb87917df27fc8d8,,68.08,96.58,68.08,73.61,113;0;0;0,words,25,-1,2,19.92,0,3.46,false,false,english,none,normal,false,false,false,,1731747762000
67385f97cb87917df27fc7e4,,56.15,89.55,56.15,59.47,116;0;0;0,words,25,-1,2,24.79,0,5.97,false,false,english,none,normal,false,false,false,,1731747735000
67385ef8cb87917df27fc224,,56.36,92.31,56.36,62.2,130;0;0;0,words,25,-1,4,27.68,0,33.2,false,false,english,none,normal,false,false,false,,1731747576000
673395a1cb87917df244da65,,61.98,93.13,61.98,65.74,121;0;0;0,words,25,-1,12,23.43,0,55.03,false,false,english,none,normal,false,false,false,,1731433889000
67339544cb87917df244d3c4,,59.66,93.67,59.66,60.02,143;0;0;0,words,25,-1,0,28.76,0,0,false,false,english,none,normal,false,false,false,,1731433796000
67339526cb87917df244d187,,56.39,93.33,56.39,61.37,135;0;0;0,words,25,-1,1,28.73,0,4.9,false,false,english,none,normal,false,false,false,,1731433766000
67339502cb87917df244ceba,,56.97,92.13,56.97,63.96,116;0;0;0,words,25,-1,6,24.43,0,41.89,false,false,english,none,normal,false,false,false,,1731433730000
673394b4cb87917df244c8ba,,56.77,90.85,56.77,55.87,146;0;0;0,words,25,-1,6,30.86,0,67.86,false,false,english,none,normal,false,false,false,,1731433652000
6733944bcb87917df244c119,,56.22,91.37,56.22,55.28,123;0;0;0,words,25,-1,0,26.25,0,0,false,false,english,none,normal,false,false,false,,1731433547000
6733942fcb87917df244bf33,,55.11,91.45,55.11,62.05,136;0;0;0,words,25,-1,0,29.61,0,0,false,false,english,none,normal,false,false,false,,1731433519000
67337469cb87917df2425d9e,,55.92,91.6,55.92,60.91,118;0;0;0,words,25,-1,0,25.32,0,0,false,false,english,none,normal,false,false,false,,1731425385000
6733744ecb87917df2425b86,,55.55,87.94,55.55,62.67,121;0;0;0,words,25,-1,0,26.14,0,0,false,false,english,none,normal,false,false,false,,1731425358000
673240e1cb87917df233ff0d,,53.33,90.51,53.33,65.32,122;0;0;0,words,25,-1,0,27.45,0,0,false,false,english,none,normal,false,false,false,,1731346657000
673240c4cb87917df233fd29,,59.69,91.79,59.69,61.73,122;0;0;0,words,25,-1,0,24.52,0,0,false,false,english,none,normal,false,false,false,,1731346628000
673240abcb87917df233fb57,,61.79,95,61.79,60.77,130;0;0;0,words,25,-1,1,25.25,0,5.38,false,false,english,none,normal,false,false,false,,1731346603000
67323fa3cb87917df233eb25,,57.1,91.24,57.1,58.16,124;0;0;0,words,25,-1,3,26.06,0,20.47,false,false,english,none,normal,false,false,false,,1731346339000
67323f6ecb87917df233e7be,,45.21,81.71,45.21,43.94,129;0;0;0,words,25,-1,0,34.24,0,0,false,false,english,none,normal,false,false,false,,1731346286000
672b6a0dcb87917df2e6e117,,61.63,93.75,61.63,58.26,134;0;0;0,words,25,-1,5,26.09,0,18.62,false,false,english,none,normal,false,false,false,,1730898445000
672b69dbcb87917df2e6de19,,56.91,91.43,56.91,69.38,127;0;0;0,words,25,-1,5,26.78,0,46.91,false,false,english,none,normal,false,false,false,,1730898395000
672b698ccb87917df2e6d9ad,,63.14,95,63.14,66.31,130;0;0;0,words,25,-1,3,24.71,0,28.3,false,false,english,none,normal,false,false,false,,1730898316000
672b6952cb87917df2e6d653,,59.56,93.33,59.56,69.3,124;0;0;0,words,25,-1,2,24.98,0,2.19,false,false,english,none,normal,false,false,false,,1730898258000
672b6934cb87917df2e6d4b4,,57.39,90.07,57.39,67.02,132;0;0;0,words,25,-1,1,27.6,0,4.62,false,false,english,none,normal,false,false,false,,1730898228000
672b6911cb87917df2e6d2e5,,52.12,88.68,52.12,60.25,135;0;0;0,words,25,-1,0,31.08,0,0,false,false,english,none,normal,false,false,false,,1730898193000
672b68eccb87917df2e6d103,,60.2,93.98,60.2,64.83,124;0;0;0,words,25,-1,3,24.72,0,27.61,false,false,english,none,normal,false,false,false,,1730898156000
672b6885cb87917df2e6cb60,,60.03,93.23,60.03,55.34,121;0;0;0,words,25,-1,0,24.19,0,0,false,false,english,none,normal,false,false,false,,1730898053000
672b686ccb87917df2e6c9dc,,60.42,92.14,60.42,58.48,126;0;0;0,words,25,-1,0,25.02,0,0,false,false,english,none,normal,false,false,false,,1730898028000
672b6852cb87917df2e6c850,,65.8,95.04,65.8,69.14,133;0;0;0,words,25,-1,8,24.26,0,92.37,false,false,english,none,normal,false,false,false,,1730898002000
672b67cbcb87917df2e6c082,,64.09,92.9,64.09,68.66,143;0;0;0,words,25,-1,4,26.77,0,46.16,false,false,english,none,normal,false,false,false,,1730897867000
672b677bcb87917df2e6bc25,,53.83,88.51,53.83,60.07,129;0;0;0,words,25,-1,2,28.76,0,25.18,false,false,english,none,normal,false,false,false,,1730897787000
672b6742cb87917df2e6b8fa,,60.7,92.14,60.7,61.8,129;0;0;0,words,25,-1,0,25.5,0,0,false,false,english,none,normal,false,false,false,,1730897730000
6728c8126aeef0b7185f89f5,,56.48,91.97,56.48,66.21,125;0;0;0,words,25,-1,0,26.56,0,0,false,false,english,none,normal,false,false,false,,1730725906000
6728c7f46aeef0b7185f884f,,50.3,89.61,50.3,63.86,132;0;0;0,words,25,-1,1,31.49,0,18.53,false,false,english,none,normal,false,false,false,,1730725876000
6728c7bf6aeef0b7185f857b,,59.08,92.65,59.08,60.86,126;0;0;0,words,25,-1,0,25.59,0,0,false,false,english,none,normal,false,false,false,,1730725823000
6728c7a36aeef0b7185f8401,,54.27,88.03,54.27,63.37,122;0;0;0,words,25,-1,2,26.97,0,8.24,false,false,english,none,normal,false,false,false,,1730725795000
6728c7256aeef0b7185f7cfc,,57.23,92.86,57.23,61.47,140;0;0;0,words,25,-1,13,29.36,0,90.4,false,false,english,none,normal,false,false,false,,1730725669000
671c6bb950538de2c234283c,,50.59,88.46,50.59,60.21,112;0;0;0,words,25,-1,2,26.57,0,27.65,false,false,english,none,normal,false,false,false,,1729915833000
671c6b7f50538de2c2342676,,59.23,93.02,59.23,65.19,118;0;0;0,words,25,-1,3,23.9,0,16.05,false,false,english,none,normal,false,false,false,,1729915775000
671c6b5050538de2c2342505,,53.94,89.21,53.94,64.92,123;0;0;0,words,25,-1,6,27.36,0,48.15,false,false,english,none,normal,false,false,false,,1729915728000
671c6af950538de2c234226a,,49.02,89.47,49.02,53.79,132;0;0;0,words,25,-1,2,32.31,1,19.91,false,false,english,none,normal,false,false,false,,1729915641000
671c6ab450538de2c2342071,,48.83,87.67,48.83,57.19,126;0;0;0,words,25,-1,0,30.97,0,0,false,false,english,none,normal,false,false,false,,1729915572000
671c68d150538de2c234110f,,50.08,89.17,50.08,57.36,135;0;0;0,words,25,-1,0,32.35,0,0,false,false,english,none,normal,false,false,false,,1729915089000
671c688d50538de2c2340efc,,62.68,95.35,62.68,63.56,123;0;0;0,words,25,-1,1,23.55,0,10.56,false,false,english,none,normal,false,false,false,,1729915021000
671a6f0850538de2c21dc117,,56.93,92.65,56.93,65.78,126;0;0;0,words,25,-1,1,26.56,0,8.59,false,false,english,none,normal,false,false,false,,1729785608000
671a6ee050538de2c21dbe35,,50.88,83.53,50.88,52.3,140;0;0;0,words,25,-1,0,33.02,0,0,false,false,english,none,normal,false,false,false,,1729785568000
671a6ebe50538de2c21dbb80,,50.78,88.73,54.69,57.17,117;2;0;0,words,25,-1,1,27.65,0,8.42,false,false,english,none,normal,false,false,false,,1729785534000
671a6e9750538de2c21db87d,,61.03,94.63,61.03,70.54,141;0;0;0,words,25,-1,0,27.73,0,0,false,false,english,none,normal,false,false,false,,1729785495000
671a6e7a50538de2c21db63a,,57.91,92.03,57.91,67.43,125;0;0;0,words,25,-1,5,25.9,0,43.49,false,false,english,none,normal,false,false,false,,1729785466000
671a6e2d50538de2c21db071,,53.58,90.6,53.58,60.33,135;0;0;0,words,25,-1,1,30.23,0,6.8,false,false,english,none,normal,false,false,false,,1729785389000
671a6e0650538de2c21dadb7,,48.06,86.84,48.06,62.8,127;0;0;0,words,25,-1,1,31.71,0,1.88,false,false,english,none,normal,false,false,false,,1729785350000
671a6ddf50538de2c21daaef,,55.77,89.03,55.77,60.96,136;0;0;0,words,25,-1,0,29.26,0,0,false,false,english,none,normal,false,false,false,,1729785311000
671a6dc050538de2c21da8a3,,54.33,87.76,54.33,68.1,129;0;0;0,words,25,-1,3,28.49,0,13.98,false,false,english,none,normal,false,false,false,,1729785280000
671a6d9150538de2c21da50b,,63.61,95.45,63.61,69.58,126;0;0;0,words,25,-1,2,23.77,0,10.9,false,false,english,none,normal,false,false,false,,1729785233000
671a6d6150538de2c21da130,,55.76,91.85,55.76,63.98,120;0;0;0,words,25,-1,0,25.82,0,0,false,false,english,none,normal,false,false,false,,1729785185000
671a6d4550538de2c21d9f1b,,46.57,84.94,46.57,52.05,136;0;0;0,words,25,-1,1,35.04,0,2.63,false,false,english,none,normal,false,false,false,,1729785157000
6716840050538de2c2edd125,,59.61,94,59.61,57.31,139;0;0;0,words,25,-1,2,27.98,0,33.03,false,false,english,none,normal,false,false,false,,1729528832000
671683c050538de2c2edcc53,,65.96,95.68,65.96,62.95,133;0;0;0,words,25,-1,8,24.19,0,70.53,false,false,english,none,normal,false,false,false,,1729528768000
6716835050538de2c2edc453,,67.53,95.83,67.53,69.62,137;0;0;0,words,25,-1,0,24.34,0,0,false,false,english,none,normal,false,false,false,,1729528656000
6716833750538de2c2edc265,,48.93,86.54,48.93,60.95,132;0;0;0,words,25,-1,1,32.37,0,4.38,false,false,english,none,normal,false,false,false,,1729528631000
67149e93da330b33d220d52b,,51.15,89.73,51.15,57.99,127;0;0;0,words,25,-1,4,29.79,0,45.96,false,false,english,none,normal,false,false,false,,1729404563000
67149e3fda330b33d220d26e,,55.7,91.88,55.7,64.75,143;0;0;0,words,25,-1,0,30.81,0,0,false,false,english,none,normal,false,false,false,,1729404479000
67149e1fda330b33d220d183,,59.17,92.25,59.17,59.41,129;0;0;0,words,25,-1,1,26.16,0,2.66,false,false,english,none,normal,false,false,false,,1729404447000
67149dcada330b33d220cef9,,57.59,92,57.59,68.2,137;0;0;0,words,25,-1,1,28.55,0,14.97,false,false,english,none,normal,false,false,false,,1729404362000
67149d9cda330b33d220cd92,,57.22,93.88,57.22,61.67,137;0;0;0,words,25,-1,0,28.73,0,0,false,false,english,none,normal,false,false,false,,1729404316000
67149d7eda330b33d220ccb0,,64.5,95.59,64.5,62.14,130;0;0;0,words,25,-1,0,24.18,0,0,false,false,english,none,normal,false,false,false,,1729404286000
67149d64da330b33d220cbcd,,53.36,86.67,53.36,61.84,128;0;0;0,words,25,-1,0,28.78,0,0,false,false,english,none,normal,false,false,false,,1729404259000
67149d45da330b33d220caaa,,67.6,96.92,67.6,74.12,126;0;0;0,words,25,-1,1,22.37,0,22.68,false,false,english,none,normal,false,false,false,,1729404229000
67149d15da330b33d220c943,,52.67,90.71,52.67,66.44,125;0;0;0,words,25,-1,1,28.48,0,31.88,false,false,english,none,normal,false,false,false,,1729404181000
67149cd7da330b33d220c734,,57.92,92.13,57.92,63.54,117;0;0;0,words,25,-1,1,24.24,0,26.36,false,false,english,none,normal,false,false,false,,1729404119000
67149ca0da330b33d220c59e,,63.63,95.71,63.63,64.85,131;0;0;0,words,25,-1,1,24.7,0,9.94,false,false,english,none,normal,false,false,false,,1729404064000
671331ccda330b33d2145f17,,61.36,95,61.36,62.62,131;0;0;0,words,25,-1,0,25.62,0,0,false,false,english,none,normal,false,false,false,,1729311180000
671331b0da330b33d2145e66,,58.07,90.97,58.07,53.96,141;0;0;0,words,25,-1,0,29.14,0,0,false,false,english,none,normal,false,false,false,,1729311152000
67133192da330b33d2145d9e,,64.22,95.27,64.22,68.07,140;0;0;0,words,25,-1,1,26.16,0,3,false,false,english,none,normal,false,false,false,,1729311122000
67133145da330b33d2145b82,,57.88,94.41,57.88,68.46,132;0;0;0,words,25,-1,3,27.36,0,9.63,false,false,english,none,normal,false,false,false,,1729311045000
